City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
281,Ukiah,US,2021-04-17 20:52:40,39.1502,-123.2078,82.4,14,1,4.61
282,Vilhena,BR,2021-04-17 20:51:18,-12.7406,-60.1458,73.4,94,0,3.44
283,Veinticinco De Mayo,AR,2021-04-17 20:53:46,-35.4323,-60.1727,77.0,64,92,1.99
284,Khandbari,NP,2021-04-17 20:53:46,27.3747,87.2039,63.54,66,36,4.14
285,Kysyl-Syr,RU,2021-04-17 20:53:47,63.8986,122.7617,11.82,92,100,12.28
286,Udachnyy,RU,2021-04-17 20:53:47,66.4167,112.4,0.32,90,100,11.65
287,Christchurch,NZ,2021-04-17 20:53:44,-43.5333,172.6333,54.0,100,8,1.14
288,Corning,US,2021-04-17 20:53:48,42.1428,-77.0547,48.2,81,90,5.75
289,Flinders,AU,2021-04-17 20:53:48,-34.5833,150.8552,55.0,86,9,1.01
290,Weirton,US,2021-04-17 20:48:55,40.419,-80.5895,54.0,62,90,5.75
291,Smithers,CA,2021-04-17 20:53:49,54.7804,-127.1743,62.6,36,20,8.05
292,Katangli,RU,2021-04-17 20:49:36,51.7102,143.2326,33.12,99,98,3.67
293,Brandon,US,2021-04-17 20:53:50,27.9378,-82.2859,84.99,65,75,6.91
294,Mao,ES,2021-04-17 20:53:51,39.8885,4.2658,44.6,87,40,6.91
295,Luoyang,CN,2021-04-17 20:53:51,34.6836,112.4536,50.16,41,97,1.79
296,Jinxiang,CN,2021-04-17 20:53:51,27.4327,120.6062,55.53,68,72,8.7
297,Fos-Sur-Mer,FR,2021-04-17 20:53:52,43.4377,4.9446,51.8,66,0,6.91
298,Tingo Maria,PE,2021-04-17 20:53:52,-9.2895,-76.0088,80.02,83,90,3.22
299,Neiafu,TO,2021-04-17 20:53:53,-18.65,-173.9833,77.0,83,20,3.44
300,Marang,MY,2021-04-17 20:53:53,5.2056,103.2059,78.8,83,20,5.75
301,Mehamn,NO,2021-04-17 20:53:55,71.0357,27.8492,35.11,86,9,11.92
302,Port Hawkesbury,CA,2021-04-17 20:53:55,45.6169,-61.3485,37.99,93,90,17.27
303,Toora-Khem,RU,2021-04-17 20:53:56,52.4675,96.11,25.36,91,55,2.51
304,Puerto Escondido,MX,2021-04-17 20:53:17,15.85,-97.0667,86.0,70,20,10.36
305,Bhatkal,IN,2021-04-17 20:53:57,13.9667,74.5667,81.21,75,10,2.3
306,Kidal,ML,2021-04-17 20:53:57,18.4411,1.4078,91.96,5,100,5.21
307,Sao Lourenco Do Oeste,BR,2021-04-17 20:53:57,-26.3592,-52.8511,73.99,68,60,4.68
308,Vernon,CA,2021-04-17 20:50:39,50.2581,-119.2691,69.01,24,0,4.61
309,Marsa Matruh,EG,2021-04-17 20:53:58,31.3525,27.2453,75.2,43,0,9.22
310,North Myrtle Beach,US,2021-04-17 20:53:59,33.816,-78.68,68.0,63,1,11.5
311,Ritchie,ZA,2021-04-17 20:53:59,-29.038,24.6028,53.6,58,0,1.14
312,Sao Filipe,CV,2021-04-17 20:54:00,14.8961,-24.4956,72.73,70,0,12.19
313,Grand-Santi,GF,2021-04-17 20:54:00,4.25,-54.3833,77.22,89,36,5.08
314,Tecoman,MX,2021-04-17 20:54:01,18.9167,-103.8833,84.2,34,1,11.5
315,Sao Joao Da Barra,BR,2021-04-17 20:54:01,-21.6403,-41.0511,77.0,78,40,13.8
316,Tengzhou,CN,2021-04-17 20:54:02,35.0771,117.1518,44.56,25,32,1.48
317,Shelburne,CA,2021-04-17 20:54:03,44.0787,-80.2041,51.8,50,1,13.8
318,Wahiawa,US,2021-04-17 20:52:52,21.5028,-158.0236,78.8,68,90,8.05
319,Kamenka,RU,2021-04-17 20:54:04,51.3223,42.7678,39.99,94,0,1.3
320,Bambanglipuro,ID,2021-04-17 20:54:04,-7.95,110.2833,75.45,88,79,3.24
321,Ilorin,NG,2021-04-17 20:54:05,8.5,4.55,84.2,74,20,5.75
322,Ikom,NG,2021-04-17 20:54:06,5.9667,8.7063,75.88,94,100,3.15
323,Deer Lake,CA,2021-04-17 20:54:06,49.1667,-57.4316,44.6,49,75,17.27
324,Gigmoto,PH,2021-04-17 20:54:07,13.7796,124.39,78.66,87,100,24.45
325,Mandera,KE,2021-04-17 20:54:07,3.9366,41.867,78.96,71,99,8.37
326,Kahului,US,2021-04-17 20:54:08,20.8947,-156.47,75.0,88,40,13.8
327,Mount Isa,AU,2021-04-17 20:54:09,-20.7333,139.5,68.0,34,0,12.66
328,Saint-Augustin,CA,2021-04-17 20:54:09,51.226,-58.6502,37.17,60,2,14.92
329,Hakkari,TR,2021-04-17 20:54:10,37.5833,44.1667,48.94,65,8,1.83
330,Petropavlovsk-Kamchatskiy,RU,2021-04-17 20:54:11,53.0452,158.6483,35.6,69,99,4.47
331,Djibo,BF,2021-04-17 20:54:11,14.1022,-1.6306,91.9,19,86,6.29
332,Ponta Do Sol,PT,2021-04-17 20:54:12,32.6667,-17.1,59.0,67,99,1.01
333,Poronaysk,RU,2021-04-17 20:54:12,49.2167,143.1167,34.21,98,100,2.01
334,Taoudenni,ML,2021-04-17 20:54:13,22.6783,-3.9836,85.75,14,0,9.78
335,Flums,CH,2021-04-17 20:54:14,47.0906,9.343,42.01,89,96,0.58
336,Pampa,US,2021-04-17 20:54:14,35.5362,-100.9599,50.0,46,90,14.97
337,Tiarei,PF,2021-04-17 20:54:15,-17.5333,-149.3333,86.0,70,20,14.97
338,Ayni,TJ,2021-04-17 20:54:15,39.3941,68.5377,45.86,96,100,1.72
339,Katiola,CI,2021-04-17 20:54:16,8.1333,-5.1,78.8,78,20,4.61
340,Husavik,IS,2021-04-17 20:49:43,66.0449,-17.3389,41.0,87,90,4.45
341,Clinton,US,2021-04-17 20:54:17,42.587,-82.9199,57.99,62,75,6.91
342,Huasahuasi,PE,2021-04-17 20:54:18,-11.3167,-75.6167,49.62,72,72,9.17
343,Tamboril,DO,2021-04-17 20:54:18,19.4854,-70.611,93.2,49,40,8.05
344,Marawi,PH,2021-04-17 20:54:19,7.9986,124.2928,75.99,92,100,5.99
345,Havre-Saint-Pierre,CA,2021-04-17 20:54:20,50.2334,-63.5986,37.4,65,1,13.8
346,Miraflores,MX,2021-04-17 20:54:21,19.2167,-98.8083,82.4,15,75,16.11
347,Calbiga,PH,2021-04-17 20:54:21,11.6247,125.0164,74.75,95,100,15.61
348,Norman Wells,CA,2021-04-17 20:54:22,65.282,-126.8329,42.8,52,20,5.75
349,Kunming,CN,2021-04-17 20:54:22,25.0389,102.7183,53.6,100,40,8.95
350,Steamboat Springs,US,2021-04-17 20:50:47,40.485,-106.8317,45.0,38,1,3.44
351,Palafrugell,ES,2021-04-17 20:54:24,41.9174,3.1631,54.0,81,75,1.14
352,Mahon,ES,2021-04-17 20:53:51,39.8885,4.2658,44.6,87,40,6.91
353,Taraclia,MD,2021-04-17 20:54:25,45.9,28.6689,46.74,63,99,6.67
354,Praia,CV,2021-04-17 20:54:25,14.9215,-23.5087,71.6,73,20,19.57
355,Hurricane,US,2021-04-17 20:54:26,37.1753,-113.2899,66.99,25,40,11.5
356,San Patricio,US,2021-04-17 20:54:26,28.017,-97.5169,64.4,72,90,11.5
357,Beringovskiy,RU,2021-04-17 20:54:27,63.05,179.3167,32.85,98,100,14.92
358,Mana,GF,2021-04-17 20:54:28,5.6592,-53.7767,79.66,77,99,12.93
359,Novyy Urengoy,RU,2021-04-17 20:54:29,66.0833,76.6333,-12.21,100,80,8.63
360,Ulladulla,AU,2021-04-17 20:54:30,-35.35,150.4667,53.6,100,90,8.05
361,Krasnyy Oktyabr,RU,2021-04-17 20:54:31,56.1167,38.8833,45.01,65,78,11.95
362,Myitkyina,MM,2021-04-17 20:54:32,25.3833,97.4,66.43,90,47,2.17
363,Vodnyy,RU,2021-04-17 20:54:32,63.5046,53.4095,25.77,77,34,11.07
364,Sao Geraldo Do Araguaia,BR,2021-04-17 20:53:13,-6.4006,-48.555,75.81,92,100,2.21
365,Bolshaya Glushitsa,RU,2021-04-17 20:54:33,50.2406,43.5908,46.06,78,5,3.49
366,Keokuk,US,2021-04-17 20:54:34,40.3973,-91.3849,61.0,51,75,4.61
367,Ridgecrest,US,2021-04-17 20:51:40,35.6225,-117.6709,78.01,13,75,4.61
368,Tautira,PF,2021-04-17 20:54:35,-17.7333,-149.15,86.0,70,20,14.97
369,Sawakin,SD,2021-04-17 20:54:36,19.1059,37.3321,79.36,80,0,8.12
370,Korhogo,CI,2021-04-17 20:54:36,9.45,-5.6333,76.14,64,98,4.74
371,Lauterbach,DE,2021-04-17 20:54:37,50.6333,9.4,42.01,74,99,3.29
372,Tessalit,ML,2021-04-17 20:54:37,20.1986,1.0114,87.3,16,82,16.37
373,Banjar,ID,2021-04-17 20:54:38,-8.19,114.9675,80.6,89,20,1.14
374,Samana,DO,2021-04-17 20:54:38,19.2056,-69.3369,87.8,70,20,11.5
375,Strai,NO,2021-04-17 20:54:39,58.2,7.9,48.99,53,75,3.44
376,Plouzane,FR,2021-04-17 20:54:39,48.3833,-4.6167,44.6,75,0,5.75
377,Ilhabela,BR,2021-04-17 20:54:40,-23.7781,-45.3581,72.28,87,100,5.14
378,Bethanien,NA,2021-04-17 20:54:40,-26.502,17.1583,73.35,34,4,8.03
379,Blagoyevo,RU,2021-04-17 20:54:41,63.3667,47.9167,29.95,71,73,9.17
380,Polunochnoye,RU,2021-04-17 20:54:41,60.8697,60.4153,33.58,74,93,11.21
381,Chara,RU,2021-04-17 20:54:42,56.9064,118.2631,26.53,95,100,5.75
382,Srednekolymsk,RU,2021-04-17 20:54:43,67.45,153.6833,22.03,74,100,13.06
383,Kosh-Agach,RU,2021-04-17 20:54:43,50.0,88.6667,28.69,76,8,2.46
384,Cordoba,AR,2021-04-17 20:50:04,-31.4135,-64.1811,78.8,57,40,12.66
385,Santa Maria,BR,2021-04-17 20:52:54,-29.6842,-53.8069,82.4,54,40,8.05
386,Kyzyl-Suu,KG,2021-04-17 20:54:44,42.3414,78.0056,45.09,56,72,4.52
387,Port Hedland,AU,2021-04-17 20:54:45,-20.3167,118.5667,73.4,53,40,6.91
388,Camacha,PT,2021-04-17 20:54:46,33.0833,-16.3333,62.6,72,20,11.5
389,Yeppoon,AU,2021-04-17 20:54:46,-23.1333,150.7333,64.4,72,1,5.75
390,Xinmin,CN,2021-04-17 20:54:46,41.9908,122.8253,30.2,93,0,2.24
391,Hambantota,LK,2021-04-17 20:54:47,6.1241,81.1185,79.25,83,100,12.53
392,Arlit,NE,2021-04-17 20:54:47,18.7369,7.3853,90.21,5,100,8.39
393,Penalva,BR,2021-04-17 20:54:48,-3.2942,-45.1736,75.97,92,62,5.08
394,Capao Bonito,BR,2021-04-17 20:54:48,-24.0058,-48.3494,63.77,94,89,3.83
395,Bonthe,SL,2021-04-17 20:54:49,7.5264,-12.505,79.11,80,100,2.93
396,Jambi,ID,2021-04-17 20:54:49,-1.6,103.6167,71.8,98,100,3.06
397,Pangnirtung,CA,2021-04-17 20:54:50,66.1451,-65.7125,8.22,91,88,1.05
398,Florence,IT,2021-04-17 20:54:51,43.7667,11.25,50.0,43,0,4.61
399,Avera,US,2021-04-17 20:54:52,33.194,-82.5271,78.8,34,75,11.5
400,Harper,LR,2021-04-17 20:54:52,4.375,-7.7169,78.15,85,100,6.04
401,Itarema,BR,2021-04-17 20:54:53,-2.9248,-39.9167,79.11,82,8,12.15
402,Asyut,EG,2021-04-17 20:54:53,27.181,31.1837,80.6,29,0,10.36
403,Nerchinskiy Zavod,RU,2021-04-17 20:54:54,51.3088,119.61,32.86,63,3,5.26
404,Chokurdakh,RU,2021-04-17 20:54:54,70.6333,147.9167,9.45,92,100,4.45
405,Kununurra,AU,2021-04-17 20:54:55,-15.7667,128.7333,75.2,46,33,8.05
406,Bosaso,SO,2021-04-17 20:54:55,11.2842,49.1816,80.71,67,0,3.91
407,Hualmay,PE,2021-04-17 20:54:56,-11.0964,-77.6139,72.36,75,24,11.23
408,Bentiu,SS,2021-04-17 20:54:56,9.2333,29.8333,88.41,12,7,3.24
409,Phan Thiet,VN,2021-04-17 20:54:57,10.9333,108.1,76.3,79,49,3.76
410,Port Hueneme,US,2021-04-17 20:50:56,34.1478,-119.1951,69.8,67,1,11.5
411,Cabo San Lucas,MX,2021-04-17 20:54:58,22.8909,-109.9124,84.2,34,1,5.75
412,Olafsvik,IS,2021-04-17 20:54:59,64.8945,-23.7142,36.59,80,100,10.98
413,Alofi,NU,2021-04-17 20:54:59,-19.0595,-169.9187,80.6,78,40,5.75
414,Yerbogachen,RU,2021-04-17 20:55:00,61.2767,108.0108,4.39,91,41,9.4
415,Imbituba,BR,2021-04-17 20:55:00,-28.24,-48.6703,71.6,88,75,6.91
416,Yatou,CN,2021-04-17 20:55:01,37.15,122.3833,42.01,57,0,6.91
417,Teguldet,RU,2021-04-17 20:55:02,57.3064,88.1667,24.04,78,100,8.05
418,Rocha,UY,2021-04-17 20:55:02,-34.4833,-54.3333,63.25,87,11,5.44
419,Chimbote,PE,2021-04-17 20:55:03,-9.0853,-78.5783,71.31,77,92,12.24
420,Horki,BY,2021-04-17 20:55:03,54.2861,30.9842,51.1,85,100,13.98
421,Navolato,MX,2021-04-17 20:50:19,24.7672,-107.6944,91.99,25,1,12.66
422,Hudson Bay,CA,2021-04-17 20:55:04,52.85,-102.3842,46.27,77,100,7.07
423,Benghazi,LY,2021-04-17 20:55:04,32.1167,20.0667,68.63,67,100,12.82
424,Fayaoue,NC,2021-04-17 20:55:05,-20.65,166.5333,78.03,75,70,17.47
425,Strezhevoy,RU,2021-04-17 20:55:06,60.7333,77.5889,14.0,67,0,8.95
426,Akom,CM,2021-04-17 20:55:06,2.6678,12.7109,69.28,97,100,2.75
427,Tiznit,MA,2021-04-17 20:55:07,29.5833,-9.5,62.02,69,0,3.44
428,Birao,CF,2021-04-17 20:55:08,10.2849,22.7882,80.89,9,100,6.38
429,Kilindoni,TZ,2021-04-17 20:55:08,-7.9139,39.6668,81.73,75,38,21.56
430,Dhidhdhoo,MV,2021-04-17 20:55:09,6.8833,73.1,84.0,71,19,5.66
431,Mayumba,GA,2021-04-17 20:55:10,-3.432,10.6554,79.29,88,79,7.05
432,Somanda,TZ,2021-04-17 20:53:01,-3.3667,33.95,68.22,74,58,9.31
433,Panaba,MX,2021-04-17 20:55:11,21.2833,-88.2667,101.44,25,8,15.12
434,Beyneu,KZ,2021-04-17 20:55:11,45.3167,55.2,62.87,34,79,3.49
435,Tuytepa,UZ,2021-04-17 20:55:12,41.0321,69.3625,57.2,58,0,4.61
436,Fairbanks,US,2021-04-17 20:52:22,64.8378,-147.7164,42.8,52,1,3.04
437,Bowen,AU,2021-04-17 20:55:13,-20.0167,148.2333,71.6,94,90,5.75
438,Roblin,CA,2021-04-17 20:53:20,51.23,-101.3565,51.49,51,100,11.27
439,Tocopilla,CL,2021-04-17 20:55:14,-22.092,-70.1979,69.3,66,15,5.41
440,Maumere,ID,2021-04-17 20:55:14,-8.6199,122.2111,78.94,76,36,6.11
441,Faanui,PF,2021-04-17 20:55:15,-16.4833,-151.75,82.2,73,99,10.13
442,Acarau,BR,2021-04-17 20:55:16,-2.8856,-40.12,79.54,81,8,13.62
443,Svetlogorsk,BY,2021-04-17 20:55:17,52.6333,29.7333,45.37,83,100,8.79
444,San Quintin,MX,2021-04-17 20:55:17,30.4833,-115.95,63.43,64,0,16.35
445,Prabumulih,ID,2021-04-17 20:55:18,-3.45,104.25,71.64,98,100,3.51
446,Lagoa,PT,2021-04-17 20:55:19,39.05,-27.9833,61.43,91,65,17.49
447,Seoul,KR,2021-04-17 20:54:23,37.5683,126.9778,46.4,81,0,2.3
448,Camapua,BR,2021-04-17 20:55:20,-19.5314,-54.0439,76.6,66,62,2.13
449,Nara,JP,2021-04-17 20:55:21,34.6851,135.8049,51.01,87,75,3.44
450,Roebourne,AU,2021-04-17 20:55:22,-20.7833,117.1333,80.62,47,0,5.82
451,Orcopampa,PE,2021-04-17 20:55:22,-15.2661,-72.3417,57.88,29,0,10.27
452,Shinpokh,PK,2021-04-17 20:55:23,34.3292,71.1782,68.0,68,75,4.61
453,Kushmurun,KZ,2021-04-17 20:55:23,52.4503,64.6311,47.91,79,9,2.73
454,Road Town,VG,2021-04-17 20:55:24,18.4167,-64.6167,82.99,78,20,9.22
455,Dingle,PH,2021-04-17 20:55:25,10.9995,122.6711,76.23,80,100,9.4
456,Komsomolskiy,UZ,2021-04-17 20:55:25,40.4272,71.7189,57.2,51,100,2.3
457,Deputatskiy,RU,2021-04-17 20:55:25,69.3,139.9,12.38,88,100,8.48
458,Tigil,RU,2021-04-17 20:55:26,57.8,158.6667,26.24,87,96,6.78
459,Segovia,ES,2021-04-17 20:50:32,41.1667,-4.0,48.0,59,0,4.92
460,San Carlos De Bariloche,AR,2021-04-17 20:55:27,-41.1456,-71.3082,66.99,31,40,4.61
461,Rio Grande,BR,2021-04-17 20:55:28,-32.035,-52.0986,75.2,73,20,11.5
462,San Andres,CO,2021-04-17 20:55:28,12.5847,-81.7006,87.8,70,90,16.11
463,Zhigalovo,RU,2021-04-17 20:55:29,54.8097,105.1578,19.65,84,85,6.15
464,Tommot,RU,2021-04-17 20:55:30,58.9564,126.2925,26.78,93,100,4.29
465,Kandrian,PG,2021-04-17 20:55:31,-6.2167,149.55,77.27,87,70,7.16
466,Poum,NC,2021-04-17 20:55:32,-20.2333,164.0167,78.12,76,46,17.0
467,Makakilo City,US,2021-04-17 20:55:32,21.3469,-158.0858,78.8,57,1,10.36
468,Villa Carlos Paz,AR,2021-04-17 20:55:13,-31.4241,-64.4978,79.0,57,40,12.66
469,Pendleton,US,2021-04-17 20:55:33,45.6721,-118.7886,73.0,19,1,6.91
470,Orange,US,2021-04-17 20:51:08,33.7,-117.7675,72.0,56,1,8.05
471,Emerald,AU,2021-04-17 20:55:34,-23.5333,148.1667,62.6,72,0,10.36
472,Derzhavinsk,KZ,2021-04-17 20:55:35,51.1,66.3167,47.7,80,48,6.46
473,Santa Cruz,BO,2021-04-17 20:55:36,-17.8,-63.1667,76.82,80,90,4.14
474,Luanda,AO,2021-04-17 20:55:37,-8.8368,13.2343,82.4,83,20,10.36
475,Manokwari,ID,2021-04-17 20:52:05,-0.8667,134.0833,77.4,80,92,2.35
476,Sisimiut,GL,2021-04-17 20:55:38,66.9395,-53.6735,17.06,82,100,6.11
477,Lenger,KZ,2021-04-17 20:55:39,42.183,69.8839,53.6,62,0,2.24
478,Kerman,IR,2021-04-17 20:55:39,30.2832,57.0788,60.8,29,75,2.3
479,Kodar,IN,2021-04-17 20:55:40,16.9833,79.9667,81.19,70,1,6.71
480,Korla,CN,2021-04-17 20:55:40,41.7597,86.1469,62.26,26,96,5.97
481,Bardiyah,LY,2021-04-17 20:55:41,31.7561,25.0865,83.95,21,61,22.75
482,Nome,US,2021-04-17 20:50:53,64.5011,-165.4064,32.0,93,90,8.05
483,Catia La Mar,VE,2021-04-17 20:55:42,10.6038,-67.0303,89.6,62,40,5.75
484,Iberia,US,2021-04-17 20:54:15,29.9502,-91.7507,62.6,82,75,13.8
485,Nioro,GM,2021-04-17 20:55:43,13.35,-15.75,84.88,34,63,10.71
486,North Bend,US,2021-04-17 20:54:14,43.4065,-124.2243,82.99,93,40,11.5
487,Chiredzi,ZW,2021-04-17 20:55:44,-21.05,31.6667,58.78,60,0,6.4
488,Port Blair,IN,2021-04-17 20:55:44,11.6667,92.75,80.51,74,48,4.47
489,Ekibastuz,KZ,2021-04-17 20:55:03,51.6667,75.3667,42.15,45,11,6.24
490,Hays,US,2021-04-17 20:55:45,30.0502,-98.0336,64.99,50,39,3.0
491,Sinnamary,GF,2021-04-17 20:55:46,5.3833,-52.95,79.52,77,93,12.73
492,Urumqi,CN,2021-04-17 20:55:47,43.801,87.6005,57.2,41,0,2.24
493,Umm Kaddadah,SD,2021-04-17 20:55:48,13.6017,26.6876,79.0,7,34,12.71
494,Airai,TL,2021-04-17 20:55:49,-8.9266,125.4092,58.08,83,94,2.1
495,Gat,IL,2021-04-17 20:55:49,31.61,34.7642,71.01,78,61,5.66
496,Sibolga,ID,2021-04-17 20:55:50,1.7427,98.7792,75.07,86,64,3.38
497,Kodinsk,RU,2021-04-17 20:55:50,58.6881,99.1844,7.88,96,83,3.13
498,Bogorodskoye,RU,2021-04-17 20:55:51,56.55,37.8833,44.71,64,50,12.44
499,Songea,TZ,2021-04-17 20:55:51,-10.6833,35.65,58.96,94,4,2.75
500,Nemuro,JP,2021-04-17 20:55:52,43.3236,145.575,40.06,98,100,26.19
501,Sambava,MG,2021-04-17 20:54:17,-14.2667,50.1667,76.41,88,100,3.15
502,Penzance,GB,2021-04-17 20:55:52,50.1186,-5.5371,46.0,65,20,2.3
503,Mwense,ZM,2021-04-17 20:55:53,-10.3845,28.698,67.05,80,71,9.06
504,Burnie,AU,2021-04-17 20:55:53,-41.0667,145.9167,48.99,92,87,1.99
505,Severobaykalsk,RU,2021-04-17 20:55:54,55.65,109.3167,18.59,78,100,11.83
506,Dunda,TZ,2021-04-17 20:55:54,-8.1167,34.25,65.61,85,63,6.42
507,Barreirinhas,BR,2021-04-17 20:55:55,-2.7469,-42.8264,79.45,79,34,8.59
508,Sioux Lookout,CA,2021-04-17 20:54:07,50.1001,-91.917,53.6,28,40,12.66
509,Beni Suef,EG,2021-04-17 20:55:56,29.0731,31.0979,79.18,19,0,9.04
510,Tucurui,BR,2021-04-17 20:51:13,-3.7661,-49.6725,77.63,90,95,1.72
511,Mount Gambier,AU,2021-04-17 20:55:56,-37.8333,140.7667,53.6,94,90,8.05
512,Ahuimanu,US,2021-04-17 20:55:57,21.4447,-157.8378,75.2,69,75,13.8
513,Harnosand,SE,2021-04-17 20:55:57,62.6323,17.9379,35.6,86,12,4.61
514,Misratah,LY,2021-04-17 20:55:58,32.3754,15.0925,61.7,79,100,14.76
515,Padang,ID,2021-04-17 20:55:58,-0.9492,100.3543,75.36,85,100,3.47
516,Namioka,JP,2021-04-17 20:55:58,40.7072,140.5894,53.01,99,100,2.15
517,Montepuez,MZ,2021-04-17 20:55:59,-13.1256,38.9997,64.78,91,34,9.8
518,Marion,US,2021-04-17 20:52:14,39.7684,-86.1555,61.0,36,75,13.8
519,Carutapera,BR,2021-04-17 20:53:15,-1.195,-46.02,78.1,85,59,7.47
520,Ola,RU,2021-04-17 20:56:00,59.5833,151.2833,22.59,91,86,7.05
521,Kaeo,NZ,2021-04-17 20:56:01,-35.1,173.7833,57.99,87,25,3.15
522,Hobyo,SO,2021-04-17 20:56:02,5.3505,48.5268,83.34,67,10,12.21
523,Saint Anthony,US,2021-04-17 20:56:02,45.0205,-93.218,59.0,30,40,7.65
524,Port-Cartier,CA,2021-04-17 20:56:03,50.0334,-66.8654,39.99,75,30,6.91
525,Ust-Kuyga,RU,2021-04-17 20:56:03,70.0167,135.6,17.28,94,100,4.05
526,Akhtubinsk,RU,2021-04-17 20:56:04,48.2795,46.1722,48.52,83,61,5.55
527,Karasjok,NO,2021-04-17 20:56:05,69.4719,25.5112,33.8,80,86,6.91
528,Mocuba,MZ,2021-04-17 20:56:05,-16.8392,36.9856,65.37,96,93,4.34
529,Torbay,CA,2021-04-17 20:56:06,47.6666,-52.7314,36.0,93,90,19.57
530,Rosarito,MX,2021-04-17 20:56:07,32.3333,-117.0333,69.8,55,1,12.66
531,Malakal,SS,2021-04-17 20:56:07,9.5334,31.6605,90.16,10,8,5.01
532,Springdale,US,2021-04-17 20:56:08,36.1867,-94.1288,48.99,76,90,9.22
533,Nuuk,GL,2021-04-17 20:56:09,64.1835,-51.7216,19.4,49,40,8.05
534,Moron,AR,2021-04-17 20:55:43,-34.6534,-58.6198,77.0,47,0,8.05
535,Kralendijk,BQ,2021-04-17 20:56:10,12.15,-68.2667,84.2,70,75,20.71
536,Takhtamygda,RU,2021-04-17 20:56:11,54.1,123.5667,24.75,96,100,3.15
537,Ratnagiri,IN,2021-04-17 20:56:11,16.9833,73.3,80.87,76,0,9.98
538,Stykkisholmur,IS,2021-04-17 20:56:12,65.0757,-22.7297,36.03,98,100,7.47
539,Quatre Cocos,MU,2021-04-17 20:56:13,-20.2078,57.7625,78.01,88,75,6.91
540,Broken Hill,AU,2021-04-17 20:56:13,-31.95,141.4333,44.6,65,0,4.61
541,Juruti,BR,2021-04-17 20:56:14,-2.1522,-56.0922,82.35,74,92,1.57
542,Te Anau,NZ,2021-04-17 20:56:15,-45.4167,167.7167,50.14,94,100,5.57
543,Presidencia Roque Saenz Pena,AR,2021-04-17 20:56:15,-26.7852,-60.4388,82.99,59,96,1.99
544,Sulangan,PH,2021-04-17 20:56:16,11.1373,123.7228,82.36,74,100,27.09
545,Kautokeino,NO,2021-04-17 20:56:17,69.0125,23.0412,16.63,99,67,2.73
546,Yorosso,ML,2021-04-17 20:56:17,12.3536,-4.7761,87.13,37,99,8.34
547,Sao Joaquim,BR,2021-04-17 20:56:18,-28.2939,-49.9317,54.3,98,100,2.68
548,Kayes,ML,2021-04-17 20:56:18,14.0,-11.0,97.7,17,40,5.95
549,Vitry-Le-Francois,FR,2021-04-17 20:56:19,48.7333,4.5833,46.4,57,0,8.05
550,Los Llanos De Aridane,ES,2021-04-17 20:56:19,28.6585,-17.9182,68.0,73,75,17.27
551,Nabire,ID,2021-04-17 20:52:31,-3.3667,135.4833,74.66,92,100,3.13
552,Fukue,JP,2021-04-17 20:51:55,32.6881,128.8419,54.03,53,6,27.56
553,Lucea,JM,2021-04-17 20:56:20,18.451,-78.1736,84.2,74,75,20.71
554,Lensk,RU,2021-04-17 20:56:21,60.7253,114.9278,8.13,89,32,10.45
555,Nizwa,OM,2021-04-17 20:56:22,22.9333,57.5333,81.43,18,86,1.74
556,Talaya,RU,2021-04-17 20:56:23,61.3833,152.75,17.67,83,100,10.0
557,Bintulu,MY,2021-04-17 20:56:24,3.1667,113.0333,75.2,100,40,3.44
558,Micheweni,TZ,2021-04-17 20:56:24,-4.9667,39.8333,78.26,88,100,11.25
559,Bulgan,MN,2021-04-17 20:56:25,48.8125,103.5347,39.16,43,43,5.7
560,Nikolsk,RU,2021-04-17 20:56:26,53.7189,46.0712,46.44,66,9,9.17
561,Gogrial,SS,2021-04-17 20:56:26,8.5332,28.1004,91.76,21,25,0.56
562,Bor,RU,2021-04-17 20:56:27,56.3567,44.0669,48.2,31,0,11.18
